CompDate,HomeTeam,AwayTeam,Score,YearDivision
First16 Apr,Wexford,Cobh Ramblers,1 - 2FT,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First16 Apr,UCD,Cabinteely,4 - 1FT,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First16 Apr,Galway United,Treaty United,1 - 1FT,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First16 Apr,Cork City,Shelbourne,1 - 3FT,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First23 Apr,Treaty United,Cork City,2 - 1FT,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First23 Apr,Galway United,UCD,2 - 2FT,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First23 Apr,Cabinteely,Shelbourne,1 - 3FT,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First23 Apr,Athlone Town,Wexford,3 - 0FT,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First24 Apr,Cobh Ramblers,Bray Wanderers,1 - 1FT,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First30 Apr,Bray Wanderers,Cork City,0 - 0FT,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First30 Apr,Wexford,UCD,0 - 6FT,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First30 Apr,Shelbourne,Treaty United,2 - 2FT,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First30 Apr,Athlone Town,Cabinteely,1 - 2FT,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First01 May,Cobh Ramblers,Galway United,0 - 4FT,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First07 May,Cabinteely,Cobh Ramblers,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First07 May,Cork City,Wexford,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First07 May,UCD,Treaty United,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First07 May,Shelbourne,Athlone Town,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First07 May,Galway United,Bray Wanderers,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First14 May,Bray Wanderers,Cabinteely,7:30 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First14 May,Galway United,Wexford,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First14 May,UCD,Cork City,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First14 May,Treaty United,Athlone Town,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First15 May,Cobh Ramblers,Shelbourne,7 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First21 May,Wexford,Bray Wanderers,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First21 May,Shelbourne,UCD,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First21 May,Cork City,Galway United,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First21 May,Cabinteely,Treaty United,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First21 May,Athlone Town,Cobh Ramblers,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First28 May,Cabinteely,Wexford,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First28 May,Athlone Town,UCD,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First28 May,Cobh Ramblers,Cork City,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First28 May,Treaty United,Bray Wanderers,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First28 May,Shelbourne,Galway United,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First11 Jun,Bray Wanderers,Shelbourne,7:30 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First11 Jun,Wexford,Treaty United,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First11 Jun,UCD,Cobh Ramblers,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First11 Jun,Galway United,Athlone Town,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First11 Jun,Cork City,Cabinteely,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First18 Jun,Bray Wanderers,UCD,7:30 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First18 Jun,Wexford,Shelbourne,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First18 Jun,Galway United,Cabinteely,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First18 Jun,Athlone Town,Cork City,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First19 Jun,Cobh Ramblers,Treaty United,7 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First25 Jun,Shelbourne,Cork City,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First25 Jun,Cabinteely,UCD,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First25 Jun,Athlone Town,Bray Wanderers,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First25 Jun,Treaty United,Galway United,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First26 Jun,Cobh Ramblers,Wexford,7 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First02 Jul,Bray Wanderers,Cobh Ramblers,7:30 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First02 Jul,Wexford,Athlone Town,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First02 Jul,UCD,Galway United,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First02 Jul,Shelbourne,Cabinteely,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First02 Jul,Cork City,Treaty United,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First09 Jul,UCD,Wexford,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First09 Jul,Treaty United,Shelbourne,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First09 Jul,Galway United,Cobh Ramblers,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First09 Jul,Cork City,Bray Wanderers,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First09 Jul,Cabinteely,Athlone Town,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First16 Jul,Bray Wanderers,Galway United,7:30 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First16 Jul,Wexford,Cork City,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First16 Jul,Treaty United,UCD,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First16 Jul,Athlone Town,Shelbourne,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First17 Jul,Cobh Ramblers,Cabinteely,7 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First30 Jul,Wexford,Galway United,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First30 Jul,Shelbourne,Cobh Ramblers,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First30 Jul,Cork City,UCD,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First30 Jul,Cabinteely,Bray Wanderers,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First30 Jul,Athlone Town,Treaty United,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First06 Aug,Bray Wanderers,Wexford,7:30 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First06 Aug,UCD,Shelbourne,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First06 Aug,Treaty United,Cabinteely,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First06 Aug,Galway United,Cork City,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First07 Aug,Cobh Ramblers,Athlone Town,7 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First13 Aug,Bray Wanderers,Treaty United,7:30 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First13 Aug,Wexford,Cabinteely,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First13 Aug,UCD,Athlone Town,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First13 Aug,Galway United,Shelbourne,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First13 Aug,Cork City,Cobh Ramblers,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First20 Aug,Treaty United,Wexford,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First20 Aug,Shelbourne,Bray Wanderers,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First20 Aug,Cabinteely,Cork City,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First20 Aug,Athlone Town,Galway United,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First21 Aug,Cobh Ramblers,UCD,7 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First03 Sep,Treaty United,Cobh Ramblers,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First03 Sep,UCD,Bray Wanderers,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First03 Sep,Shelbourne,Wexford,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First03 Sep,Cabinteely,Galway United,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First03 Sep,Cork City,Athlone Town,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First10 Sep,Bray Wanderers,Athlone Town,7:30 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First10 Sep,Wexford,Cobh Ramblers,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First10 Sep,UCD,Cabinteely,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First10 Sep,Galway United,Treaty United,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First10 Sep,Cork City,Shelbourne,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First24 Sep,Cabinteely,Shelbourne,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First24 Sep,Athlone Town,Wexford,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First24 Sep,Treaty United,Cork City,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First24 Sep,Galway United,UCD,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First25 Sep,Cobh Ramblers,Bray Wanderers,7 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First01 Oct,Bray Wanderers,Cork City,7:30 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First01 Oct,Wexford,UCD,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First01 Oct,Shelbourne,Treaty United,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First01 Oct,Athlone Town,Cabinteely,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First02 Oct,Cobh Ramblers,Galway United,7 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First08 Oct,UCD,Treaty United,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First08 Oct,Shelbourne,Athlone Town,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First08 Oct,Galway United,Bray Wanderers,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First08 Oct,Cork City,Wexford,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First08 Oct,Cabinteely,Cobh Ramblers,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First15 Oct,Galway United,Wexford,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First15 Oct,Cobh Ramblers,Shelbourne,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First15 Oct,Bray Wanderers,Cabinteely,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First15 Oct,Treaty United,Athlone Town,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First15 Oct,UCD,Cork City,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First29 Oct,Wexford,Bray Wanderers,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First29 Oct,Shelbourne,UCD,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First29 Oct,Cabinteely,Treaty United,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First29 Oct,Cork City,Galway United,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First29 Oct,Athlone Town,Cobh Ramblers,7:45 p.m. ,https://www.extratime.com/competition/101/2033/#2021-league-of-ireland-first-division
First21 Feb,Wexford,UCD,1 - 1FT,https://www.extratime.com/competition/101/2034/#2020-league-of-ireland-first-division
First21 Feb,Cabinteely,Bray Wanderers,4 - 2FT,https://www.extratime.com/competition/101/2034/#2020-league-of-ireland-first-division
First22 Feb,Cobh Ramblers,Drogheda United,0 - 2FT,https://www.extratime.com/competition/101/2034/#2020-league-of-ireland-first-division
First22 Feb,Longford Town,Shamrock Rovers II,2 - 0FT,https://www.extratime.com/competition/101/2034/#2020-league-of-ireland-first-division
First28 Feb,Bray Wanderers,Wexford,2 - 0FT,https://www.extratime.com/competition/101/2034/#2020-league-of-ireland-first-division
